leadid,election_date,reelected,iso3,leader,entry_date,exit_date,entry_year,exit_year,spell_yrs,gold,silver,bronze,medal_score,cname,atop_number,bci_bci,bmr_demdur,cai_cai2,cbi_cbiw,cbie_index,ccp_cc,ccp_childwrk,ccp_equal,ccp_freerel,ccp_slave,ccp_strike,ciri_assn,ciri_dommov,ciri_formov,ciri_injud,ciri_physint,ciri_polpris,ciri_speech,ciri_tort,ef_ef,fh_cl,fh_pr,gol_enep,gol_est,gol_pr,h_j,ht_region,p_durable,p_polity2,pwt_hci,rd_inw,ross_gas_value_2014,ross_oil_value_2014,top_top10_income_share,undp_hdi,van_index,vdem_corr,vdem_gender,vdem_libdem,vdem_polyarchy,wdi_acel,wdi_agedr,wdi_ane,wdi_araland,wdi_area,wdi_birth,wdi_co2,wdi_death,wdi_elerenew,wdi_empagr,wdi_empind,wdi_empser,wdi_eneimp,wdi_expedu,wdi_expmil,wdi_fdiin,wdi_fdiout,wdi_fertility,wdi_forest,wdi_fossil,wdi_gdpagr,wdi_gdpcapcon2015,wdi_gdpind,wdi_gerp,wdi_internet,wdi_lfpf,wdi_lifexp,wdi_pop,wdi_pop14,wdi_pop65,wdi_popden,wdi_popurb,wdi_refori,wdi_trade,wdi_unempilo
82238626-1e42-11e4-b4cd-db5882bf8def,2013-11-17,0,GEO,Saakashvili,2008-01-20,2013-11-17,2008,2013,5.8261464750171115,4,4,5,29,Georgia,9,29.314782,10,1,0.799,0.847,2,96,1,1,98,1,1,1,2,1,5,1,1,1,2.08220709221464,3,3,2.147407,3,3,0,1,9,7,3.018702,1945284852.34,0,40307478.8109824,0.4945000000000001,0.784,17.347,0.091,0.815,0.458,0.621,100,48.01106798049169,16.81110483339594,5.982155705856957,69490,15.102,2.410059209160151,12.783,82.2248732478378,47.3259702109656,10.8157128021693,41.8583169868651,63.36345097121556,3.47322177886963,2.57055243515557,5.974326402988376,0.7266503674914666,2.017,40.61591595913081,68.93449554880915,9.21478687624408,3806.5060064905138,18.033720914270027,110.558212280273,43.3,45.32725421104155,72.628,3717668,18.7752846159789,13.6621876917002,65.0419538822212,56.685,6787,93.81391378955315,19.416
82301d14-1e42-11e4-b4cd-db5882bf8def,2004-12-07,1,GHA,John Agyekum Kufuor,2001-01-08,2009-01-07,2001,2009,7.997262149212868,0,0,0,0,Ghana,4,61.142256,8,0.58,0.573,0.673,96,1,1,1,2,3,1,1,2,1,6,2,2,1,1.57698259205603,2,2,2.44,1,1,0,4,3,8,2.1674016,82371200,2682640.16432038,122536486.17535,0.4923,0.517,19.1,0.63,0.816,0.64,0.736,50.8,78.00208924366162,5.817895165363888,17.305949283642438,227540,34.535,0.3104383349483832,9.476,87.4482530220235,54.5363192972876,14.4763055420737,30.9873751606387,36.77232908086484,7.53558015823364,0.277570912276859,1.5681054699015158,-0.0110191864663877,4.531,37.29602707216314,36.92010970193083,37.95242609300957,1105.6856414138235,24.71675626512197,81.049690246582,1.7168,49.12007311194239,59.191,21906444,40.5597092800639,3.26117511358758,96.27513404236618,46.63,14759,99.67033434721225,6.757
821e907e-1e42-11e4-b4cd-db5882bf8def,2007-09-16,1,GRC,Konstantinos Karamanlis,2004-03-10,2009-10-06,2004,2009,5.574264202600959,6,6,4,40,Greece,13,34.856358,34,1,0.857,0.8955,2,2,1,1,3,1,1,2,2,1,5,1,1,1,6.52204808981861,2,1,3.02,3,13,1,5,32,10,2.8763766,2483241140.54473,5951651.24105624,37610018.0393876,0.3576,0.866,38.9,0.253,0.912,0.808,0.898,100,49.27500418162889,1.7291662888174686,19.91466252909232,128900,10.1,9.59253826297987,9.9,7.32566854299884,10.6127923950427,22.6659063689421,66.7213012360152,66.34261878155647,3.59139657020569,2.67930592141264,0.6137055751281968,1.6495803533798266,1.41,29.568122575640025,93.02602135451424,3.037347756507604,24072.79181886909,17.998358045216804,98.7613906860352,35.88,40.37640210910887,79.43902439024392,11048473,14.3548174422874,18.6547346986891,85.71352211016291,75.199,92,57.52437401929662,8.351
821e5fae-1e42-11e4-b4cd-db5882bf8def,2000-04-09,1,GRC,Simitis,1996-01-22,2004-03-10,1996,2004,8.131416837782341,4,4,0,24,Greece,13,36.120054,27,1,0.857,0.789,2,2,1,1,3,1,2,2,1,2,7,2,2,1,6.6304128260302,3,1,2.64,2,15,0,5,25,10,2.7292109,2193819905.93717,9499661.04137147,73510708.0192537,0.4163,0.818,36.1,0.253,0.897,0.8,0.885,100,46.39168400182349,1.4380196018130218,21.26454615981381,128900,9.6,8.886508070474692,9.7,7.75666822648573,16.754004887632,22.9083685018147,60.3376036358799,63.13240619694037,3.23019003868103,3.4653553200888103,-0.0062820866311514,0.7730236867217907,1.25,27.93040806826998,94.59119325030728,5.435248181352538,18642.721266698947,18.74760260863367,102.308349609375,9.13884,38.75026503268512,77.8878048780488,10805808,14.7900378588398,16.9000731918846,83.83093871217999,72.716,124,58.41567734021292,11.345
81f681c7-1e42-11e4-b4cd-db5882bf8def,2006-08-28,1,GUY,Bharrat Jagdeo,1999-08-11,2011-12-03,1999,2011,12.31211498973306,0,0,0,0,Guyana,1,56.699873,15,1,0.609,0.5355,2,2,1,1,2,3,2,2,2,1,5,1,1,1,2.5927458103106,3,2,2.36772738327862,2,13,0,10,14,6,2.538472,218076000,0,0,0.5529000000000001,0.624,18.7,0.582,0.855,0.376,0.585,73.4,64.19383683393487,0.3865161415518239,2.1336042672085345,196850,22.608,1.7598339590198413,7.297,0,21.9904231075923,24.2478334608363,53.7617434315714,-29.80889606388346,3.11891007423401,0.805815134799291,4.302850066707542,0.22550158651511876,2.797,94.17106426212852,0,34.00026710589654,4079.9998822581015,22.07167914282989,100.3448944091797,8.9,32.74403776503843,65.667,758367,34.9848193652813,4.11159497209466,3.85251206502413,27.582,535,90.9613941465855,10.7
821b5262-1e42-11e4-b4cd-db5882bf8def,2005-01-16,1,HRV,Mesic,2000-02-18,2010-02-18,2000,2010,10.001368925393566,5,3,3,29,Croatia,10,46.170589,6,1,0.894,0.862,2,1,1,1,1,1,1,2,2,1,7,2,1,1,4.15529199466414,2,2,5.93,2,25,1,1,5,9,3.050947,1874468831.81768,681214325.548245,450105224.363993,0.3259,0.806,24.5,0.462,0.918,0.635,0.777,99.9,49.75635009841545,6.898387547021885,15.599313844614397,55964,9.563,5.271237974592502,11.656,54.0706134640423,17.3000432580099,28.6283120575815,54.0716446844086,51.18285297409351,5.36704969406128,1.74564360143634,4.030430544759525,0.5352005307238555,1.5,33.99506825816596,77.03280172412465,3.865423877240175,11523.877156741535,23.766821312829457,100.140830993652,33.14,45.09965903555772,75.24463414634147,4310145,16.0060040434058,17.2188677673553,77.01638553355728,54.315,119154,81.46960257054201,12.598
821781bd-1e42-11e4-b4cd-db5882bf8def,1998-07-06,0,HUN,Horn,1994-07-15,1998-07-06,1994,1998,3.975359342915811,7,4,10,46,Hungary,25,39.173287,9,1,0.625,0.454,2,96,1,1,98,1,2,1,2,2,8,2,2,2,3.75307595299175,2,1,6.66,3,2,1,1,8,10,2.9297185,191846209.84359,412759787.623426,170565102.203998,0.3006,0.755,25.4,0.24,0.871,0.758,0.847,100,47.23683808590117,14.629090173156635,53.663697104677055,89800,9.5,5.98460829663656,13.7,0.578112395805324,7.34182582455089,34.7788689118035,57.8793052636456,51.48222863645461,4.40864992141724,1.2721641748015,6.696509727248189,0.4795883742552065,1.32,21.15496659242762,82.16912861676916,6.036502790721815,8282.398859656507,28.09543362720676,101.99210357666,3.894643278,44.3661175803652,70.5578048780488,10266570,17.3575559378349,14.7246558109317,114.32706013363028,64.829,1243,107.42990062644012,8.925
821781be-1e42-11e4-b4cd-db5882bf8def,2002-05-27,0,HUN,Orban,1998-07-06,2002-05-27,1998,2002,3.890485968514716,8,6,3,47,Hungary,24,37.267412,13,1,0.912,0.627,2,96,1,1,98,1,2,1,1,2,7,2,2,1,3.86849757149899,2,1,2.94,3,2,1,1,12,10,3.0221515,443556552.581679,546401173.388488,289372988.743574,0.3466,0.791,30.4,0.275,0.873,0.761,0.849,100,45.889202360684365,14.693252428661562,51.39477795135014,89620,9.5,5.835100635835146,13.1,0.655474735182676,6.11781150006951,34.1392164689708,59.7429720309597,56.2574642377688,5.17923021316528,1.59377380209258,5.388975930438962,1.7348482286745155,1.3,21.71629100647177,80.79182567751305,4.260795042566308,9825.943198584033,26.807025340746417,101.256103515625,16.67,44.881813253443816,72.34878048780489,10158608,16.2284474062245,15.2263831895102,113.35201963847356,65.081,3515,118.32010916229162,5.608
824d1b8c-1e42-11e4-b4cd-db5882bf8def,2009-07-08,1,IDN,Bambang Yudhoyono,2004-10-20,2014-10-20,2004,2014,9.998631074606434,1,1,4,10,Indonesia,6,62.817954,11,0.01,0.896,0.8085,2,2,1,1,1,3,1,2,2,0,3,0,1,0,1.38634845023829,3,2,9.59,2,13,0,7,10,8,2.3926005,6792907280.44703,13289393269.0858,23502261666.3605,0.4788,0.66,27.8,0.754,0.73,0.533,0.695,93.6,51.38336213850405,0.7646615776185792,12.436625142009214,1877519,20.383,1.7009556413753086,7.386,13.2330616046028,40.4536715345448,18.295618546858,41.2507099185972,-74.39975664619436,3.52513003349304,0.571133891996423,0.9039194196472096,0.4168281513207234,2.459,53.16658846062276,65.52072458112153,15.29014814605604,2569.874212612784,47.652122580800864,112.17903137207,6.92,38.06067689007384,68.494,240981299,28.0756308812162,5.86691168927594,128.35092427826297,49.134,18207,45.51212136836037,6.106
824d1b8b-1e42-11e4-b4cd-db5882bf8def,2004-10-20,0,IDN,Megawati Sukarnoputri,2001-07-24,2004-10-20,2001,2004,3.241615331964408,1,1,2,8,Indonesia,5,65.971078,6,0.01,0.896,0.8085,2,2,1,1,1,3,1,1,0,0,1,1,0,0,1.39653329969048,4,3,8.55,2,13,0,7,5,8,2.2753305,1866314989.57746,25574747340.0213,19179399262.7256,0.4121,0.621,28.7,0.759,0.716,0.534,0.698,89,53.08369036539645,0.6622892872726072,12.35673247514406,1877519,20.701,1.5875871052486628,7.995,13.6065178133036,43.3299517500336,18.0046423956657,38.6654048270675,-50.17429110757024,2.74847006797791,0.945714621727218,0.7382439798875625,1.3269122652577097,2.418,53.59822190880625,64.31644718231843,14.335780295564184,2083.8825089786965,44.62761597546016,111.60619354248,2.60029,35.98745371231271,65.75,225938595,29.22273755226,5.45351692891052,120.33891268210868,45.149,27919,59.76129483669104,7.303
8247c43f-1e42-11e4-b4cd-db5882bf8def,2009-04-16,1,IND,Manmohan Singh,2004-05-22,2014-05-26,2004,2014,10.009582477754963,1,1,2,8,India,7,56.094589,60,0.77,0.295,0.4995,2,1,1,1,3,3,1,1,2,1,0,0,1,0,0.907436548201092,3,2,7.74,1,1,1,8,42,9,1.9437454,49203912008.5506,6398426270.87953,16902990488.2784,0.5183,0.562,24,0.55,0.688,0.541,0.684,75,57.28110817505637,2.020894335248908,53.116013440109775,2973190,21.934,1.3431516500733354,7.479,15.6600552489802,51.6067057038206,21.3716414500999,27.0216526083686,27.45267630128473,3.27824997901917,3.12938472737472,2.651590332354796,1.199472947304633,2.673,23.31014835916978,71.14349792019247,16.744270156316084,1156.880665926642,31.12137211167441,113.051681518555,5.12,25.804964395871533,66.513,1223640160,31.4138867963495,5.00568627340806,411.5580100834457,30.587,19496,46.27286964288373,8.406
8247c43f-1e42-11e4-b4cd-db5882bf8def,2014-05-16,0,IND,Manmohan Singh,2004-05-22,2014-05-26,2004,2014,10.009582477754963,1,3,6,16,India,7,51.645833,65,0.234,0.295,0.5055,2,1,1,1,3,3,0,1,1,0,0,0,1,0,1.03956514947018,3,2,6.485409,1,1,1,8,47,9,2.054732,70388642796.5471,5228449819.33907,27723937829.3449,0.5713,0.611,30.9051,0.575,0.671,0.494,0.621,85.1,52.89442861752701,2.667720546657545,52.6246220389548,2973190,19.049,1.7161730282348762,6.79,16.2538398153488,45.2375993481647,24.8832687203732,29.8791319314622,34.305523751201925,3.89878034591675,2.54398176462257,1.695659589907442,0.5731121170060062,2.306,23.73262388209297,73.5769790878008,16.791934514497704,1490.0285076296348,27.656401202634097,111.584541320801,13.5,24.80129212875532,69.074,1307246509,29.1379758046843,5.45741728961083,439.6780928901281,32.384,10431,48.92218574704886,7.992
8247c43c-1e42-11e4-b4cd-db5882bf8def,2004-05-22,0,IND,Vajpayee,1998-03-19,2004-05-22,1998,2004,6.176591375770021,0,0,1,1,India,7,62.2457,55,0.78,0.295,0.4995,2,1,1,1,3,3,1,2,1,1,0,0,1,0,0.775596862036262,3,2,7.59,1,1,1,8,37,9,1.8416452,18750377106.6241,9577116923.48351,11957970702.1757,0.4538,0.523,25.6,0.535,0.68,0.577,0.73,64.4,61.96232144656523,2.020142462706657,53.70696121001348,2973190,24.728,1.0268672608974558,8.04,14.4825005007376,54.4443254272337,17.994375700714,27.5612988720523,21.380638358336224,3.35254001617432,2.82875224798105,0.765596855110284,0.2590503919345757,3.046,22.989785382030743,65.58374371212534,17.81469064879936,892.3821034885001,29.219106305293003,94.2771072387695,1.97614,26.57873020729522,64.524,1136264583,33.5195711631188,4.7376734085885,382.1701885853242,28.903,13335,37.50381405944698,8.551
8208a0d4-1e42-11e4-b4cd-db5882bf8def,2002-05-17,1,IRL,Ahern,1997-06-26,2008-05-07,1997,2008,10.863791923340179,0,1,0,2,Ireland,2,17.107311,81,0.01,0.857,0.8955,2,1,1,1,98,3,2,2,2,2,8,2,1,2,6.78516834564798,1,1,4.13,2,28,1,5,81,10,2.8906188,316105773.9,146616766.743876,0,0.3645,0.868,34.1,0.052,0.884,0.816,0.89,100,47.459975825544895,0.7544433033194696,7.522136739730004,68890,15.4,11.404172029785752,7.5,5.5629352332649,7.03106041893429,27.6242023175204,65.3447372635453,89.2733634919119,4.10487985610962,0.6340137203860811,22.80303312947077,8.573641858610594,1.97,9.411583684134127,91.45913917807742,1.7353084894094022,45245.80851289727,35.105250232771986,102.821228027344,25.85,41.61295439142911,77.63414634146342,3931947,21.0835698461132,11.1014102174805,57.075729423718975,59.649,5,163.71935436000206,4.216
8208a0d4-1e42-11e4-b4cd-db5882bf8def,2007-05-24,1,IRL,Ahern,1997-06-26,2008-05-07,1997,2008,10.863791923340179,0,1,0,2,Ireland,2,14.59134,86,0.01,0.857,0.912,2,1,1,1,98,3,2,2,2,2,7,2,1,1,6.42854340456338,1,1,3.77,2,28,1,5,86,10,2.978105,589415066.856384,129518434.391409,0,0.3689,0.904,29.4,0.052,0.882,0.822,0.896,100,44.85246685455916,1.5220500312705425,6.756423283495428,68890,16.2,10.62973778694968,6.4,10.0333967752361,5.44098362518608,25.7689798979557,68.7900364768582,90.67819743790513,4.71541023254395,0.5087547941612209,22.19154150302474,20.706463473038596,2.01,10.064944113804616,90.93178230378784,1.0432228655128166,52012.045412525535,28.52657243644264,103.308532714844,61.1583,43.016682533594505,79.64146341463415,4398942,20.2854053617638,10.6788354785985,63.854579764842505,60.94,9,153.39686381339496,4.98
8250ec30-1e42-11e4-b4cd-db5882bf8def,2011-03-09,0,IRL,B. Cowen,2008-05-07,2011-03-09,2008,2011,2.836413415468857,0,1,2,4,Ireland,2,13.55503,90,0.01,0.857,0.8955,2,1,1,1,98,3,2,2,2,2,6,2,1,0,5.21961899604455,1,1,4.43,2,28,1,5,90,10,3.0485628,756001122.977538,51520458.3151663,0,0.3436,0.906,30.68478,0.036,0.894,0.825,0.899,100,49.51612181880088,3.3943671340998938,6.664827986645376,68890,16.2,8.065288758896125,6.2,19.9639228390517,5.72373862696443,17.4520131273513,76.8242482456842,87.18399147432761,5.82428979873657,0.544777356237159,9.908972338867168,-0.6368078878982119,2.03,10.556510378864855,88.32246225270899,1.2070880102083352,46635.34458522722,24.091176323361243,103.378677368164,74.89,45.09816928458896,80.74634146341464,4580084,21.3799710903353,11.7376033144233,66.48401799970968,61.742,7,187.71111480779837,15.354
82087002-1e42-11e4-b4cd-db5882bf8def,1997-06-26,0,IRL,Bruton,1994-12-15,1997-06-26,1994,1997,2.529774127310062,3,0,1,13,Ireland,2,19.614463,76,0.01,0.363,0.5515,2,1,1,1,98,3,2,2,2,2,8,2,1,2,6.70369321871697,1,1,3.95,2,28,1,5,76,10,2.817542,314160644.5,274992577.473931,0,0.3406,0.803,29.6,0.064,0.879,0.807,0.882,100,52.17815032215203,0.5297725707446491,6.166352155610393,68890,14.4,10.13534753826101,8.6,4.10889329066992,10.9127961431284,28.5496356343897,60.5374999060649,76.15101187517232,5.50121021270752,0.92406612738302,2.4485636945283384,0.9170137959790018,1.93,8.415502975758454,89.30314854842192,3.906744264890935,33012.33362841725,29.695471930849603,79.9895706176758,4.08825507,39.14328195626749,75.98536585365855,3674171,22.9354422207876,11.3521146106616,53.333880098708086,58.419,25.5,142.26949690975147,10.192
82530557-1e42-11e4-b4cd-db5882bf8def,2013-05-23,0,ISL,Sigurdardottir,2009-02-01,2013-05-23,2009,2013,4.303901437371663,0,0,0,0,Iceland,2,7.414604,96,0.777,0.828,0.676,2,2,1,1,1,3,2,2,2,2,8,2,1,2,25.8613482188435,1,1,5.822688,2,25,1,5,60,10,3.1249852,207340817.940198,0,0,0.2948,0.942,42.147,0.012,0.922,0.782,0.865,100,50.71619099047096,34.833617305932094,1.2089775561097258,100250,13.4,11.539887078242176,6.7,99.9724000883197,4.44514967635327,18.6358139865726,76.919583499762,10.438919724940943,7.44868993759155,1.6762002292062002,2.9308885093865413,3.268927421223712,1.93,0.4664738154613466,10.40420686553414,5.843717220460938,50946.81626253389,21.08294923209297,98.7876205444336,96.5468,47.64115504386079,82.06097560975611,323764,20.5754503131708,13.0747829253652,3.22956608478803,93.633,25.5,98.78952360237211,5.376
824147f4-1e42-11e4-b4cd-db5882bf8def,2001-03-07,0,ISR,Barak,1999-07-06,2001-03-07,1999,2001,1.6700889801505818,0,0,0,0,Israel,6,30.029227,54,0.58,0.463,0.573,2,2,1,1,2,1,1,2,1,2,2,0,2,0,5.91380744742154,3,1,9.74,2,25,1,3,20,6,3.3258748,195600000,1887759.27108735,954199.948379547,0.5118,0.838,37.8,0.124,0.86,0.691,0.763,100,61.07389937421577,3.275442854469801,15.804066543438076,21640,21.2,9.20423978878708,5.8,0.0455052217241929,2.02718758247911,23.4357026747694,74.5371097427515,96.48646934701642,6.19316005706787,6.5080631231006105,1.3156231175259228,0.5104882112999304,2.92,7.074861367837339,97.15410337817345,1.7649880740846309,28733.941260550106,21.704800578008665,97.6406097412109,17.3786,45.000519835226285,79.40731707317074,6439000,27.9050981551406,10.0115950959782,297.550831792976,91.267,361,63.1227642159304,11.812
82411722-1e42-11e4-b4cd-db5882bf8def,1999-07-06,0,ISR,Netanyahu,1996-06-18,1999-07-06,1996,1999,3.047227926078029,0,0,0,0,Israel,6,30.629064,52,0.58,0.463,0.573,2,2,1,1,2,1,1,2,1,1,3,0,1,0,5.40406788746076,2,1,9.74,2,25,1,3,18,6,3.296786,174200000,1781238.89071657,748692.067178527,0.5092,0.835,37.8,0.12,0.854,0.698,0.772,100,61.86001869912641,3.225167531505394,15.388170055452866,21640,21.5,8.97265306122449,6.1,0.0841514726507714,2.36866012848065,24.8704359666569,72.7609039048625,96.41869521058868,6.2209300994873,6.53012330164809,3.431937801756636,0.6857259819799041,2.965,6.973197781885397,97.1662216791979,1.7441298703417782,27704.02159742164,22.948242859144287,101.027770996094,13.43612191,44.40801654981325,78.65853658536587,6125000,28.2480087045769,9.97020731093704,283.0406654343808,91.139,473,65.69298073050912,11.183
8240e643-1e42-11e4-b4cd-db5882bf8def,1996-06-18,0,ISR,Peres,1995-11-04,1996-06-18,1995,1996,0.621492128678987,0,0,0,0,Israel,6,31.782428,49,0.59,0.463,0.573,2,2,1,1,2,1,1,1,1,2,5,1,2,1,5.19816231416115,3,1,5.85,2,25,1,3,15,6,3.243878,157600000,1957301.85443409,914353.313654338,0.5054000000000001,0.814,37.5,0.12,0.838,0.698,0.772,100,63.51688860569965,3.0517307308523995,15.526802218114602,21640,21.3,9.00838018271258,6.1,0.0737757830991977,2.53990415607315,28.1592878485279,69.3008079953989,96.50705404090368,5.58701992034912,7.72965418733875,1.2201122195104628,0.7118412927657134,2.9,6.682070240295748,97.252904736047185,1.9133856283852928,26698.23157404486,23.987036240149887,99.5036773681641,2.1683676,43.1794000349032,78.1048780487805,5692000,28.8771597014483,9.96707435526218,263.0314232902033,90.943,1121,58.85461667712758,8.455
8219cbb6-1e42-11e4-b4cd-db5882bf8def,2006-05-17,0,ITA,Berlusconi,2001-06-11,2006-05-17,2001,2006,4.930869267624915,19,15,22,128,Italy,13,33.101159,61,1,0.857,0.8955,2,1,1,1,3,2,2,2,2,1,6,1,2,1,5.84451070315214,1,1,5.69,2,13,1,5,58,10,2.904554,4075828470.64871,3114614439.8477,3081233668.47623,0.352,0.874,35.1,0.233,0.911,0.779,0.856,100,51.73969503139223,2.4366849408617943,24.94268187935804,295718,9.6,8.376239610295675,9.6,16.456444939891,4.27257924756058,30.0505512774362,65.6768694750032,83.71512533565478,4.52545022964478,1.52134332564687,2.9235174702035582,3.024335614524857,1.37,29.638114690346885,89.19087872196356,1.94583994660095,33751.7000191328,23.40095246510758,103.77815246582,37.99,40.5143948440316,81.28292682926829,58143979,14.114409021011,19.9832575453702,196.61968158854043,67.856,106,53.16817918462371,6.777
35aed4f8-3bbd-11e5-afeb-eb6f07f9fec7,2008-05-08,0,ITA,Prodi,2006-05-17,2008-05-08,2006,2008,1.9767282683093772,0,0,0,0,Italy,14,35.811941,63,1,0.857,0.8955,2,1,1,1,3,2,2,2,2,1,7,2,1,1,5.47673319313897,2,1,3.82,2,13,1,5,60,10,2.9502625,7354812945.4454,3216225222.42848,3882148929.20246,0.3379,0.878,34.8,0.271,0.92,0.771,0.858,100,52.2080658871152,2.773108863964593,25.35523708397865,295718,9.8,7.899682543978178,9.9,18.5511933581478,3.69907769030736,29.8006119095811,66.5003018184109,81.88238606319652,4.38794994354248,1.5356747965255702,-0.3944764955899788,2.810849825096672,1.45,30.08366754813708,86.84215310440152,1.874623633616768,33530.36014495967,23.601376418651675,102.942947387695,44.53,41.023400285525895,81.48536585365855,58826731,14.0814050452341,20.2190544364795,198.9284757775989,68.092,57,54.492875798818766,6.723
825028d3-1e42-11e4-b4cd-db5882bf8def,2012-01-05,0,JAM,Holness,2011-10-23,2012-01-05,2011,2012,0.2026009582477755,0,0,0,0,Jamaica,1,49.182204,51,0.24,0.383,0.481,2,2,1,1,98,3,2,2,2,1,5,2,2,1,1.81381820041611,3,2,2,1,1,0,10,53,9,2.5632749,2168136683.48151,0,0,0.5332,0.716,14.3585,0.171,0.883,0.669,0.79,93.1,45.3349138675553,0.6259032775325116,11.080332409972298,10830,15.037,2.528935795380636,5.813,10.924158714214,18.1092550475344,15.4897655085876,66.400979443878,81.95419982935874,6.11246013641357,0.929536056664277,2.791456958947211,0.607050152931269,1.696,52.26722068328717,80.82174271443803,5.77144048591992,5033.358616029319,17.99386055827219,100.956787109375,33.79,44.38834129527726,73.433,2759817,25.1484246962752,6.04496602492122,254.83074792243767,54.132,1404,82.0400783486515,8.695
2b37a44f-3481-11e4-8dba-bbcd9ed46413,2007-09-11,0,JAM,Simpson-Miller,2006-03-30,2007-09-11,2006,2007,1.4510609171800137,0,0,0,0,Jamaica,1,51.239749,46,0.22,0.383,0.481,2,2,2,1,98,3,2,2,2,2,5,2,2,1,2.1778229941077,3,2,2,1,1,0,10,48,9,2.5569203,2122091021.47486,0,0,0.5641,0.703,14.9,0.174,0.88,0.65,0.77,89.4,52.67225232211267,0.3865161415518239,11.542012927054476,10830,16.673,4.517956879500048,6.501,4.96997998665777,17.6410206824867,18.0604201073448,64.2985592101685,90.32654003495826,5.49022006988525,0.65245791026588,6.343185906819386,0.471938269768728,1.908,50.52770083102492,90.32654003495828,4.617606409885822,5440.124846342383,21.31539962422315,95.0590972900391,21.1,44.10009391866563,71.418,2701221,28.9430594534842,5.55717210846502,249.4202216066482,53.184,766,101.24442206243678,6.614
8254eda9-1e42-11e4-b4cd-db5882bf8def,2009-09-16,0,JPN,Taro Aso,2008-09-24,2009-09-16,2008,2009,0.9774127310061602,9,8,8,60,Japan,4,22.543659,58,0.49,0.424,0.3665,2,1,1,1,3,3,2,2,2,2,7,2,2,1,4.32439703370287,2,1,3.15,3,1,1,6,57,10,3.481891,1594532177.55192,786837647.891373,132374779.707098,0.2593,0.9,32.7,0.108,0.822,0.775,0.851,100,57.39122450537374,17.05702974815535,11.780521262002743,364500,8.5,9.063720352683,9.1,9.14571650806042,4.06416270357774,26.3823917339491,69.5534455624731,80.36108289264385,3.5559778213501,0.9729695655055248,0.2311463746337371,1.392895599181432,1.37,68.46913580246914,81.22805604231299,1.0823165064581777,31651.083773985338,27.111212223581767,99.8385391235352,78,41.80252203144663,82.93146341463415,128047000,13.2981664531406,23.1658899836292,351.2949245541838,89.989,148,24.390166533855524,5.068
82551e7a-1e42-11e4-b4cd-db5882bf8def,2012-12-26,0,JPN,Yoshihiko Noda,2011-09-02,2012-12-26,2011,2012,1.3169062286105406,7,14,17,73,Japan,4,19.630015,61,0.49,0.424,0.3665,2,1,1,1,3,3,2,2,2,2,6,2,2,0,4.75512755252483,2,1,5.793743,3,1,1,6,60,10,3.518576,2539577664.61313,467258501.094105,210156318.197718,0.264,0.906,31.27932,0.108,0.804,0.77,0.847,100,60.39257996973667,2.649811404353303,11.648834019204388,364500,8.2,10.269671469650316,10,11.1942473822485,3.7525227767779,25.4775630837768,70.7699157324971,93.82704712482813,3.41945004463196,0.956761841659896,0.0087202015018961,1.8754072906794053,1.41,68.46968449931413,94.62155285384954,1.1228539624480518,33518.44493689205,26.56264142822804,99.8385391235352,79.4964,42.08414856236388,83.09609756097561,127629000,13.0055239900687,24.6474521902233,350.1481481481481,91.148,173,30.47091091717523,4.358
8232670f-1e42-11e4-b4cd-db5882bf8def,2007-12-27,1,KEN,Mwai Kibaki,2002-12-31,2013-04-09,2002,2013,10.272416153319645,1,4,2,14,Kenya,3,68.601007,6,0.22,0.507,0.6325,2,2,1,1,1,3,0,1,0,0,3,1,1,0,1.09423799253406,3,4,2.38,1,1,0,4,5,7,2.0941637,645207871.37258,0,0,0.5383,0.54,14.1,0.769,0.633,0.354,0.51,28.3,84.7195990566851,1.8770537065359092,9.312295744456549,569140,38.098,0.2642756974805946,8.457,71.6005556413027,41.2973213212757,12.800374761334,45.9023039173903,16.139159464810454,3.8420401811599696,1.54791227998168,2.28124317373484,0.1127496573673974,4.719,6.535817197877498,16.643511314174866,20.58666446029909,1309.8956390118844,19.302168081515365,108.052001953125,4.4,48.95366995759128,58.865,38036793,43.7406007948593,2.12329149143447,66.83205011069333,22.42,7544,53.89478880460585,2.65
8249ac90-1e42-11e4-b4cd-db5882bf8def,1999-12-21,1,LKA,Kumaratunga,1994-11-12,2005-11-19,1994,2005,11.019849418206707,0,0,0,0,Sri Lanka,4,52.376747,6,0.01,0.576,0.481,2,2,1,1,98,3,2,0,1,2,2,1,0,0,1.14566188066254,4,3,2.31,2,13,0,8,51,5,2.8255365,1064301778.3232,0,0,0.4857,0.693,22.1,0.425,0.603,0.343,0.534,64.4,52.05033789941248,3.730644304291231,14.431510125976718,62710,17.703,0.5363192058278737,6.657,67.480595084088,39.7214566236399,22.2477301839783,38.0308413451387,39.846754140367,2.89752995967865,4.0301638395602,1.1267659498218316,0.1532926508391329,2.138,34.83991388933185,39.83703209689663,20.728480943756708,1908.866425211767,27.36132373325329,94.2771072387695,0.348414425,33.22169236371407,72.618,18670411,27.1363301232006,7.09597911111922,297.7262159145272,18.396,116698,78.75147834963737,8.88
