leadid,election_date,reelected,iso3,leader,entry_date,exit_date,entry_year,exit_year,spell_yrs,gold,silver,bronze,medal_score,gold_lag1,silver_lag1,bronze_lag1,medal_score_lag1,gold_lag2,silver_lag2,bronze_lag2,medal_score_lag2,cname,atop_number,bci_bci,bmr_demdur,cai_cai2,cbi_cbiw,cbie_index,ccp_cc,ccp_childwrk,ccp_equal,ccp_freerel,ccp_slave,ccp_strike,ciri_assn,ciri_dommov,ciri_formov,ciri_injud,ciri_physint,ciri_polpris,ciri_speech,ciri_tort,ef_ef,fh_cl,fh_pr,gol_enep,gol_est,gol_pr,h_j,ht_region,p_durable,p_polity2,pwt_hci,rd_inw,ross_gas_value_2014,ross_oil_value_2014,top_top10_income_share,undp_hdi,van_index,vdem_corr,vdem_gender,vdem_libdem,vdem_polyarchy,wdi_acel,wdi_agedr,wdi_ane,wdi_araland,wdi_area,wdi_birth,wdi_co2,wdi_death,wdi_elerenew,wdi_empagr,wdi_empind,wdi_empser,wdi_eneimp,wdi_expedu,wdi_expmil,wdi_fdiin,wdi_fdiout,wdi_fertility,wdi_forest,wdi_fossil,wdi_gdpagr,wdi_gdpcapcon2015,wdi_gdpind,wdi_gerp,wdi_internet,wdi_lfpf,wdi_lifexp,wdi_pop,wdi_pop14,wdi_pop65,wdi_popden,wdi_popurb,wdi_refori,wdi_trade,wdi_unempilo
8228dd72-1e42-11e4-b4cd-db5882bf8def,1999-05-08,1,ISL,Oddsson,1991-04-30,2004-09-15,1991,2004,13.379876796714578,0,0,0,0,0,0,0,0,0,0,0,0,Iceland,2,7.469842,82,0.78,0.344,0.4465,2,2,1,1,1,3,2,2,2,2,8,2,2,2,38.2581557712533,1,1,3.55,2,13,1,5,60,10,2.8048425,31124489.1614076,0,0,0.3025,0.886,35,0.013,0.911,0.782,0.871,100,53.76398328104038,35.17771222692415,1.286783042394015,100250,14.8,9.891088430714431,6.9,99.9304396215915,8.9167898810929,23.1427754929612,67.9404346259459,24.467962464225263,6.43401002883911,1.6762002292062002,0.7419167202603829,1.3840519339772344,1.99,0.2848279301745636,24.467962464225263,7.60072106052439,40725.886035874966,22.71174626237365,98.776481628418,41.29456671,46.99102233467958,79.35121951219514,277381,23.4010863535836,11.5642987328276,2.766892768079801,92.267,5,69.43004155794358,2.178
8228dd72-1e42-11e4-b4cd-db5882bf8def,2003-05-10,1,ISL,Oddsson,1991-04-30,2004-09-15,1991,2004,13.379876796714578,0,0,0,0,0,0,1,1,0,0,0,0,Iceland,2,5.312551,86,0.78,0.828,0.658,2,2,1,1,1,3,2,2,2,2,8,2,2,2,43.6709443178852,1,1,3.94,2,25,1,5,60,10,2.8937418,48980941.9668496,0,0,0.3228,0.916,40.4,0.013,0.919,0.783,0.872,100,52.66121803321909,36.25981840682728,1.286783042394015,100250,14.3,10.719775076764726,6.3,99.9294117647059,6.98453608247423,21.6554783025653,71.3599856149604,22.873755409252503,7.24507999420166,1.6762002292062002,2.934162508830219,3.3536401241450284,1.99,0.3419650872817955,22.87378759521008,6.4235147709351805,43763.77561211323,21.24982806048112,99.0588302612305,83.14,46.79710178316362,80.96341463414636,289521,22.7768365188526,11.7185585971063,2.887990024937656,92.789,11,68.19921174881046,3.997
82530557-1e42-11e4-b4cd-db5882bf8def,2013-05-23,0,ISL,Sigurdardottir,2009-02-01,2013-05-23,2009,2013,4.303901437371663,0,0,0,0,0,0,0,0,0,1,0,2,Iceland,2,7.414604,96,0.777,0.828,0.676,2,2,1,1,1,3,2,2,2,2,8,2,1,2,25.8613482188435,1,1,5.822688,2,25,1,5,60,10,3.1249852,207340817.940198,0,0,0.2948,0.942,42.147,0.012,0.922,0.782,0.865,100,50.71619099047096,34.833617305932094,1.2089775561097258,100250,13.4,11.539887078242176,6.7,99.9724000883197,4.44514967635327,18.6358139865726,76.919583499762,10.438919724940943,7.44868993759155,1.6762002292062002,2.9308885093865413,3.268927421223712,1.93,0.4664738154613466,10.40420686553414,5.843717220460938,50946.81626253389,21.08294923209297,98.7876205444336,96.5468,47.64115504386079,82.06097560975611,323764,20.5754503131708,13.0747829253652,3.22956608478803,93.633,25.5,98.78952360237211,5.376
82287bce-1e42-11e4-b4cd-db5882bf8def,1983-05-26,0,ISL,Thoroddsen,1980-02-08,1983-05-26,1980,1983,3.293634496919918,0,0,0,0,0,0,0,0,0,0,0,0,Iceland,2,14.71343,66,1,0.344,0.38,2,2,1,1,1,3,2,2,2,2,8,2,2,2,35.7607131399233,1,1,4.26,2,25,1,5,60,10,2.499485,2299999.952,0,0,0.2951,0.884,33.7,0.021,0.814,0.744,0.851,100,57.89414069266954,71.54236027128165,1.3366583541147132,100250,18.4,8.528253796781966,7,19.257558098599752,3.43405582302153,23.2501811631813,72.6483618220342,28.457639728718355,5.50121021270752,1.6762002292062002,-0.8460021750168318,0,2.24,29.638114690346885,28.45769789872485,2.15159942379354,30290.197654915595,25.220032578308192,99.5662002563477,41.49448266,45.38365101942094,76.84560975609757,236977,26.6782354938083,9.98833980302069,2.363860349127182,89.062,25.5,76.189049295098755,5.965
824147f4-1e42-11e4-b4cd-db5882bf8def,2001-03-07,0,ISR,Barak,1999-07-06,2001-03-07,1999,2001,1.6700889801505818,0,0,0,0,0,0,0,0,0,0,0,0,Israel,6,30.029227,54,0.58,0.463,0.573,2,2,1,1,2,1,1,2,1,2,2,0,2,0,5.91380744742154,3,1,9.74,2,25,1,3,20,6,3.3258748,195600000,1887759.27108735,954199.948379547,0.5118,0.838,37.8,0.124,0.86,0.691,0.763,100,61.07389937421577,3.275442854469801,15.804066543438076,21640,21.2,9.20423978878708,5.8,0.0455052217241929,2.02718758247911,23.4357026747694,74.5371097427515,96.48646934701642,6.19316005706787,6.5080631231006105,1.3156231175259228,0.5104882112999304,2.92,7.074861367837339,97.15410337817345,1.7649880740846309,28733.941260550106,21.704800578008665,97.6406097412109,17.3786,45.000519835226285,79.40731707317074,6439000,27.9050981551406,10.0115950959782,297.550831792976,91.267,361,63.1227642159304,11.812
82411722-1e42-11e4-b4cd-db5882bf8def,1999-07-06,0,ISR,Netanyahu,1996-06-18,1999-07-06,1996,1999,3.047227926078029,0,0,0,0,0,0,0,0,0,0,0,0,Israel,6,30.629064,52,0.58,0.463,0.573,2,2,1,1,2,1,1,2,1,1,3,0,1,0,5.40406788746076,2,1,9.74,2,25,1,3,18,6,3.296786,174200000,1781238.89071657,748692.067178527,0.5092,0.835,37.8,0.12,0.854,0.698,0.772,100,61.86001869912641,3.225167531505394,15.388170055452866,21640,21.5,8.97265306122449,6.1,0.0841514726507714,2.36866012848065,24.8704359666569,72.7609039048625,96.41869521058868,6.2209300994873,6.53012330164809,3.431937801756636,0.6857259819799041,2.965,6.973197781885397,97.1662216791979,1.7441298703417782,27704.02159742164,22.948242859144287,101.027770996094,13.43612191,44.40801654981325,78.65853658536587,6125000,28.2480087045769,9.97020731093704,283.0406654343808,91.139,473,65.69298073050912,11.183
8240e643-1e42-11e4-b4cd-db5882bf8def,1977-06-21,0,ISR,Peres,1977-04-08,1977-06-21,1977,1977,0.2026009582477755,0,0,0,0,0,0,0,0,0,0,0,0,Israel,4,33.882509,30,0.585,0.39,0.573,2,2,1,1,2,1,1,2,1,2,5,1,2,1,4.13714248349212,2,2,5.01,2,25,0,3,29,9,2.8182817,106000000,11108740.4888664,11551175.141078,0.5054000000000001,0.814,32.2,0.156,0.831,0.684,0.762,100,70.4821866640746,0,15.0184842883549,21640,26.3,5.249072792693053,6.9,0.0841514726507714,4.23117546694592,23.4357026747694,69.3008079953989,98.79262477186742,5.58701992034912,23.087213342599,0.4461979788551881,0.0330517021374213,3.41,17.77705627705628,97.1545734911898,4.482818771030386,17392.22770449143,24.289378046785167,98.8644714355469,11.38,42.267104549539006,72.95853658536586,3613000,32.8707727565629,8.47207891626245,166.95933456561923,87.45,417,71.19336640400557,8.455
8240e643-1e42-11e4-b4cd-db5882bf8def,1996-06-18,0,ISR,Peres,1995-11-04,1996-06-18,1995,1996,0.621492128678987,0,0,0,0,0,0,0,0,0,0,0,0,Israel,6,31.782428,49,0.59,0.463,0.573,2,2,1,1,2,1,1,1,1,2,5,1,2,1,5.19816231416115,3,1,5.85,2,25,1,3,15,6,3.243878,157600000,1957301.85443409,914353.313654338,0.5054000000000001,0.814,37.5,0.12,0.838,0.698,0.772,100,63.51688860569965,3.0517307308523995,15.526802218114602,21640,21.3,9.00838018271258,6.1,0.0737757830991977,2.53990415607315,28.1592878485279,69.3008079953989,96.50705404090368,5.58701992034912,7.72965418733875,1.2201122195104628,0.7118412927657134,2.9,6.682070240295748,97.252904736047185,1.9133856283852928,26698.23157404486,23.987036240149887,99.5036773681641,2.1683676,43.1794000349032,78.1048780487805,5692000,28.8771597014483,9.96707435526218,263.0314232902033,90.943,1121,58.85461667712758,8.455
82411721-1e42-11e4-b4cd-db5882bf8def,1992-07-12,0,ISR,Shamir,1986-10-20,1992-07-12,1986,1992,5.727583846680356,0,0,0,0,0,0,0,0,0,0,0,0,Israel,5,33.197715,45,0.6,0.463,0.573,2,2,1,1,2,1,1,2,1,2,3,1,1,0,4.3615474980136,2,2,4.87,2,25,1,3,11,6,3.1775723,1160199951,2431231.83823587,2150696.09203907,0.5008,0.791,33.4,0.12,0.845,0.692,0.768,100,66.06255725317037,3.0262389404692343,16.035120147874306,21640,21.5,7.497638102674215,6.4,0.115335666560611,3.52568634171326,28.7178367149562,67.7565319573949,96.53607320841007,5.33985996246338,10.925077527679,0.7449138793006149,0.7335218233724832,2.7,6.293900184842884,97.1545734911898,4.482818771030386,23485.75087170106,24.289378046785167,95.2474899291992,0.310579197,41.63193917205154,76.5048780487805,5123000,29.987349855204,9.79438765119069,236.73752310536045,90.565,37,55.49898964642256,14.08
82196a11-1e42-11e4-b4cd-db5882bf8def,1979-08-05,0,ITA,Andreotti,1976-07-30,1979-08-05,1976,1979,3.0143737166324436,0,0,0,0,0,0,0,0,0,0,0,0,Italy,3,14.71343,34,1,0.25,0.352,2,1,1,1,3,2,2,2,2,2,7,2,2,1,4.80042157880697,2,2,3.91,2,21,1,5,31,10,2.2675955,3698666504,2698373794.90172,1236815258.57137,0.3282,0.884,40,0.187,0.772,0.673,0.77,100,56.18311860346744,5.148893015110115,32.2192377001802,294110,11.9,6.9681904367307,9.6,19.257558098599752,3.43405582302153,23.2501811631813,72.6483618220342,84.39997526290749,4.16373014450073,1.87395946663968,0.1055112192355983,0.1368028087573853,1.73,29.638114690346885,93.84406981323497,2.15159942379354,21115.91946237784,25.220032578308192,102.578262329102,41.49448266,45.38365101942094,74.00268292682927,56317749,22.8104750222567,13.1621192452854,191.48532521845567,66.442,25.5,43.71041918908461,5.965
8219cbb6-1e42-11e4-b4cd-db5882bf8def,2006-05-17,0,ITA,Berlusconi,2001-06-11,2006-05-17,2001,2006,4.930869267624915,5,0,6,26,10,11,11,73,4,4,5,29,Italy,13,33.101159,61,1,0.857,0.8955,2,1,1,1,3,2,2,2,2,1,6,1,2,1,5.84451070315214,1,1,5.69,2,13,1,5,58,10,2.904554,4075828470.64871,3114614439.8477,3081233668.47623,0.352,0.874,35.1,0.233,0.911,0.779,0.856,100,51.73969503139223,2.4366849408617943,24.94268187935804,295718,9.6,8.376239610295675,9.6,16.456444939891,4.27257924756058,30.0505512774362,65.6768694750032,83.71512533565478,4.52545022964478,1.52134332564687,2.9235174702035582,3.024335614524857,1.37,29.638114690346885,89.19087872196356,1.94583994660095,33751.7000191328,23.40095246510758,103.77815246582,37.99,40.5143948440316,81.28292682926829,58143979,14.114409021011,19.9832575453702,196.61968158854043,67.856,106,53.16817918462371,6.777
82199ae7-1e42-11e4-b4cd-db5882bf8def,1994-05-11,0,ITA,Ciampi,1993-04-29,1994-05-11,1993,1994,1.0321697467488022,7,5,8,46,0,0,0,0,0,0,0,0,Italy,10,37.066455,49,0.79,0.695,0.4105,2,1,1,1,3,2,1,2,2,2,6,2,2,0,5.20414420735586,2,1,7.57,3,1,1,5,46,10,2.6400697,2419368408,2496933119.39336,906578763.534228,0.3275,0.809,36.2,0.28,0.904,0.75,0.838,100,45.39754769631574,3.014184591011075,28.31933630274387,294110,9.4,7.202588163269614,9.7,21.0894465331818,6.8978775031049,33.7577583657354,59.3443641311597,79.87048441757781,4.43331003189087,1.71374275955101,0.2009208781328889,0.4773235412579125,1.21,26.865968515181397,92.08793744899538,2.991601112405979,28444.410254774102,26.374981123849768,103.81974029541,0.192304619,36.53681237899359,77.92195121951221,56843400,14.8455414461049,16.377506963997,193.27258508721224,66.862,145,40.45502883418452,11.086
8219393a-1e42-11e4-b4cd-db5882bf8def,1963-05-16,0,ITA,Fanfani,1960-07-26,1963-05-16,1960,1963,2.8035592060232717,0,0,0,0,0,0,0,0,0,0,0,0,Italy,2,14.71343,18,1,0.453,0.352,2,1,1,1,3,2,2,2,2,2,7,2,2,1,2.74604703474805,1,1,4.15,2,21,1,5,15,10,1.9567288,682357429.334024,1140992090.71238,181936074.780518,0.3282,0.884,37.5,0.187,0.578,0.623,0.731,100,52.50224095157685,10.64415464041191,43.09272041073068,294110,18.7,9.118305739443487,10.1,19.257558098599752,3.43405582302153,23.2501811631813,72.6483618220342,74.4074707397282,5.50121021270752,2.75343795360876,2.030641506788335,1.6866264502348185,2.51,29.638114690346885,89.16118114620792,2.15159942379354,11511.604712162109,25.220032578308192,102.011859893799,41.49448266,45.38365101942094,69.24804878048782,51252000,24.5427011875037,9.88449282533713,174.26133079460067,60.853,25.5,67.46431546018546,5.965
35aed4f8-3bbd-11e5-afeb-eb6f07f9fec7,2008-05-08,0,ITA,Prodi,2006-05-17,2008-05-08,2006,2008,1.9767282683093772,8,9,10,60,5,0,6,26,10,11,11,73,Italy,14,35.811941,63,1,0.857,0.8955,2,1,1,1,3,2,2,2,2,1,7,2,1,1,5.47673319313897,2,1,3.82,2,13,1,5,60,10,2.9502625,7354812945.4454,3216225222.42848,3882148929.20246,0.3379,0.878,34.8,0.271,0.92,0.771,0.858,100,52.2080658871152,2.773108863964593,25.35523708397865,295718,9.8,7.899682543978178,9.9,18.5511933581478,3.69907769030736,29.8006119095811,66.5003018184109,81.88238606319652,4.38794994354248,1.5356747965255702,-0.3944764955899788,2.810849825096672,1.45,30.08366754813708,86.84215310440152,1.874623633616768,33530.36014495967,23.601376418651675,102.942947387695,44.53,41.023400285525895,81.48536585365855,58826731,14.0814050452341,20.2190544364795,198.9284757775989,68.092,57,54.492875798818766,6.723
825028d3-1e42-11e4-b4cd-db5882bf8def,2012-01-05,0,JAM,Holness,2011-10-23,2012-01-05,2011,2012,0.2026009582477755,4,5,4,30,0,0,0,0,5,4,2,30,Jamaica,1,49.182204,51,0.24,0.383,0.481,2,2,1,1,98,3,2,2,2,1,5,2,2,1,1.81381820041611,3,2,2,1,1,0,10,53,9,2.5632749,2168136683.48151,0,0,0.5332,0.716,14.3585,0.171,0.883,0.669,0.79,93.1,45.3349138675553,0.6259032775325116,11.080332409972298,10830,15.037,2.528935795380636,5.813,10.924158714214,18.1092550475344,15.4897655085876,66.400979443878,81.95419982935874,6.11246013641357,0.929536056664277,2.791456958947211,0.607050152931269,1.696,52.26722068328717,80.82174271443803,5.77144048591992,5033.358616029319,17.99386055827219,100.956787109375,33.79,44.38834129527726,73.433,2759817,25.1484246962752,6.04496602492122,254.83074792243767,54.132,1404,82.0400783486515,8.695
81e30cec-1e42-11e4-b4cd-db5882bf8def,1980-11-01,0,JAM,Manley,1972-03-02,1980-11-01,1972,1980,8.668035592060233,0,0,0,0,0,0,0,0,0,0,0,0,Jamaica,1,52.881085,19,0.23,0.383,0.5355,2,2,2,1,98,3,2,2,2,2,6,2,2,1,1.67075658792843,3,2,1.94,1,1,0,10,21,10,2.137587,95500000,0,0,0.5525,0.727,16.4,0.195,0.84,0.391,0.507,96.5,91.5573080835353,0.4529389019655003,12.465373961218836,10830,29.544,3.220394222367488,7.984,0.3540954733318835,6.89187302428319,21.6366728682845,66.3990797855364,90.17407864020018,4.33057999610901,0.7291365225325854,1.0338214996543127,0,3.733,50.73138288304493,90.17412252962863,3.4571850393700787,3875.3291534817854,21.31539962422315,103.92960357666,21.54935,40.74407197113463,69.435,2135546,40.6245990486742,7.17170222509841,197.18799630655587,46.739,35,102.10764073662818,10.085
81e33dbc-1e42-11e4-b4cd-db5882bf8def,1989-02-10,0,JAM,Seaga,1980-11-01,1989-02-10,1980,1989,8.276522929500342,0,0,0,0,0,0,0,0,0,0,0,0,Jamaica,1,55.739928,28,0.23,0.383,0.5355,2,2,2,1,98,3,2,2,2,2,7,2,2,1,1.66830036627223,2,2,1.97,1,1,0,10,30,10,2.3367848,208500000,0,0,0.5525,0.727,15.4,0.195,0.845,0.434,0.564,96.5,77.53851125471924,0.4747108466777848,11.080332409972298,10830,26.599,2.726129356420104,6.877,0.3540954733318835,6.89187302428319,21.6366728682845,66.3990797855364,86.54202138502389,5.18397998809814,0.929262991503655,1.2962725445944208,0,3.003,50.73138288304493,86.54206484875276,3.4571850393700787,4355.948187991244,21.31539962422315,99.7330017089844,21.54935,40.74407197113463,72.157,2373365,36.6119202061208,7.06227234327632,219.14727608494923,49.24,35,96.01028042476226,10.085
81e30ceb-1e42-11e4-b4cd-db5882bf8def,1972-03-02,0,JAM,Shearer,1967-04-11,1972-03-02,1967,1972,4.892539356605065,0,0,0,0,0,0,0,0,0,0,0,0,Jamaica,1,52.881085,11,0.23,0.383,0.5355,2,2,2,1,98,3,2,2,2,2,6,2,2,1,2.30044695270754,2,1,1.97,1,1,0,10,13,10,2.0215378,43025001.85860335,0,0,0.5525,0.727,10.7,0.195,0.673,0.404,0.531,96.5,105.4149216274044,0.4728796169230534,13.388734995383194,10830,33.838,4.180026199564663,8.428,0.3540954733318835,6.89187302428319,21.6366728682845,66.3990797855364,89.07287751107617,4.33057999610901,0.7291365225325854,5.19959349593496,0.22550158651511876,5.292,50.73138288304493,89.07287751107617,3.4571850393700787,5648.070231773584,21.31539962422315,113.861679077148,21.54935,40.74407197113463,67.102,1915299,45.0630945873203,6.25497637705653,176.85124653739612,42.395,35,73.84476408866652,10.085
2b37a44f-3481-11e4-8dba-bbcd9ed46413,2007-09-11,0,JAM,Simpson-Miller,2006-03-30,2007-09-11,2006,2007,1.4510609171800137,0,0,0,0,2,1,2,12,0,0,0,0,Jamaica,1,51.239749,46,0.22,0.383,0.481,2,2,2,1,98,3,2,2,2,2,5,2,2,1,2.1778229941077,3,2,2,1,1,0,10,48,9,2.5569203,2122091021.47486,0,0,0.5641,0.703,14.9,0.174,0.88,0.65,0.77,89.4,52.67225232211267,0.3865161415518239,11.542012927054476,10830,16.673,4.517956879500048,6.501,4.96997998665777,17.6410206824867,18.0604201073448,64.2985592101685,90.32654003495826,5.49022006988525,0.65245791026588,6.343185906819386,0.471938269768728,1.908,50.52770083102492,90.32654003495828,4.617606409885822,5440.124846342383,21.31539962422315,95.0590972900391,21.1,44.10009391866563,71.418,2701221,28.9430594534842,5.55717210846502,249.4202216066482,53.184,766,101.24442206243678,6.614
8254eda9-1e42-11e4-b4cd-db5882bf8def,2009-09-16,0,JPN,Taro Aso,2008-09-24,2009-09-16,2008,2009,0.9774127310061602,9,8,8,60,1,0,0,4,16,9,12,94,Japan,4,22.543659,58,0.49,0.424,0.3665,2,1,1,1,3,3,2,2,2,2,7,2,2,1,4.32439703370287,2,1,3.15,3,1,1,6,57,10,3.481891,1594532177.55192,786837647.891373,132374779.707098,0.2593,0.9,32.7,0.108,0.822,0.775,0.851,100,57.39122450537374,17.05702974815535,11.780521262002743,364500,8.5,9.063720352683,9.1,9.14571650806042,4.06416270357774,26.3823917339491,69.5534455624731,80.36108289264385,3.5559778213501,0.9729695655055248,0.2311463746337371,1.392895599181432,1.37,68.46913580246914,81.22805604231299,1.0823165064581777,31651.083773985338,27.111212223581767,99.8385391235352,78,41.80252203144663,82.93146341463415,128047000,13.2981664531406,23.1658899836292,351.2949245541838,89.989,148,24.390166533855524,5.068
82551e7a-1e42-11e4-b4cd-db5882bf8def,2012-12-26,0,JPN,Yoshihiko Noda,2011-09-02,2012-12-26,2011,2012,1.3169062286105406,7,14,17,73,0,3,2,8,9,8,8,60,Japan,4,19.630015,61,0.49,0.424,0.3665,2,1,1,1,3,3,2,2,2,2,6,2,2,0,4.75512755252483,2,1,5.793743,3,1,1,6,60,10,3.518576,2539577664.61313,467258501.094105,210156318.197718,0.264,0.906,31.27932,0.108,0.804,0.77,0.847,100,60.39257996973667,2.649811404353303,11.648834019204388,364500,8.2,10.269671469650316,10,11.1942473822485,3.7525227767779,25.4775630837768,70.7699157324971,93.82704712482813,3.41945004463196,0.956761841659896,0.0087202015018961,1.8754072906794053,1.41,68.46968449931413,94.62155285384954,1.1228539624480518,33518.44493689205,26.56264142822804,99.8385391235352,79.4964,42.08414856236388,83.09609756097561,127629000,13.0055239900687,24.6474521902233,350.1481481481481,91.148,173,30.47091091717523,4.358
8232670f-1e42-11e4-b4cd-db5882bf8def,2007-12-27,1,KEN,Mwai Kibaki,2002-12-31,2013-04-09,2002,2013,10.272416153319645,0,0,0,0,1,4,2,14,0,0,0,0,Kenya,3,68.601007,6,0.22,0.507,0.6325,2,2,1,1,1,3,0,1,0,0,3,1,1,0,1.09423799253406,3,4,2.38,1,1,0,4,5,7,2.0941637,645207871.37258,0,0,0.5383,0.54,14.1,0.769,0.633,0.354,0.51,28.3,84.7195990566851,1.8770537065359092,9.312295744456549,569140,38.098,0.2642756974805946,8.457,71.6005556413027,41.2973213212757,12.800374761334,45.9023039173903,16.139159464810454,3.8420401811599696,1.54791227998168,2.28124317373484,0.1127496573673974,4.719,6.535817197877498,16.643511314174866,20.58666446029909,1309.8956390118844,19.302168081515365,108.052001953125,4.4,48.95366995759128,58.865,38036793,43.7406007948593,2.12329149143447,66.83205011069333,22.42,7544,53.89478880460585,2.65
8249ac8c-1e42-11e4-b4cd-db5882bf8def,1965-03-25,0,LKA,"Bandaranaike, S",1960-07-22,1965-03-25,1960,1965,4.673511293634497,0,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,4,62.425258,18,0.234,0.295,0.481,2,1,1,1,3,3,1,2,1,1,1,0,1,0,0.87682945028096,3.5,2,3.83,1,1,0,8,17,7,1.6428928,2613844482,0,0,0.43815000000000004,0.504,22,0.126,0.619,0.502,0.664,64.4,82.12537233031244,2.060143606451658,12.64551108276192,62710,33.78,0.5675053359395897,9.206,16.01056687594525,54.4443254272337,17.994375700714,27.5612988720523,19.642863658961133,2.89752995967865,0.852610094012865,0.5153538493322452,0.0609128570671868,5.004,22.615910856689275,57.678779904431515,28.56488686665017,671.056337508956,21.55252655121227,94.2771072387695,0.348414425,24.80129212875532,62.637,11035224,40.9752035844492,4.11756480883397,175.97231701483017,17.11,11883,51.39782285997031,7.992
82497bbd-1e42-11e4-b4cd-db5882bf8def,1960-03-21,0,LKA,Dahanayake,1959-09-26,1960-03-21,1959,1960,0.48459958932238195,0,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,1,62.425258,13,0.234,0.295,0.481,2,1,1,1,3,3,1,2,1,1,1,0,1,0,0.7579657847571225,3.5,2,3.69,1,1,0,8,12,7,1.5912063,2613844482,0,0,0.43815000000000004,0.504,19.1,0.126,0.611,0.503,0.666,64.4,85.07478186651815,2.060143606451658,52.87031773953228,770880,36.56,0.5675053359395897,11.09,16.01056687594525,54.4443254272337,17.994375700714,27.5612988720523,19.642863658961133,2.89752995967865,1.18305236461286,0.5153538493322452,0.0609128570671868,5.465,22.615910856689275,57.678779904431515,32.10419693190285,730.9281483367554,20.687159083594096,94.2771072387695,0.348414425,24.80129212875532,60.699,9783871,41.2936637608129,4.67412618818634,292.1456887879539,16.431,11883,62.86589330949188,7.992
8249ac90-1e42-11e4-b4cd-db5882bf8def,1999-12-21,1,LKA,Kumaratunga,1994-11-12,2005-11-19,1994,2005,11.019849418206707,0,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,4,52.376747,6,0.01,0.576,0.481,2,2,1,1,98,3,2,0,1,2,2,1,0,0,1.14566188066254,4,3,2.31,2,13,0,8,51,5,2.8255365,1064301778.3232,0,0,0.4857,0.693,22.1,0.425,0.603,0.343,0.534,64.4,52.05033789941248,3.730644304291231,14.431510125976718,62710,17.703,0.5363192058278737,6.657,67.480595084088,39.7214566236399,22.2477301839783,38.0308413451387,39.846754140367,2.89752995967865,4.0301638395602,1.1267659498218316,0.1532926508391329,2.138,34.83991388933185,39.83703209689663,20.728480943756708,1908.866425211767,27.36132373325329,94.2771072387695,0.348414425,33.22169236371407,72.618,18670411,27.1363301232006,7.09597911111922,297.7262159145272,18.396,116698,78.75147834963737,8.88
82497bba-1e42-11e4-b4cd-db5882bf8def,1960-07-22,0,LKA,"Senanayake, Dudley",1960-03-21,1960-07-22,1960,1960,0.33675564681724846,0,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,1,62.425258,13,0.234,0.295,0.481,2,1,1,1,3,3,1,2,1,1,1,0,1,0,0.7579657847571225,3.5,2,3.69,1,1,0,8,12,7,1.5912063,2613844482,0,0,0.43815000000000004,0.504,19.1,0.126,0.611,0.503,0.666,64.4,85.07478186651815,2.060143606451658,52.87031773953228,770880,36.56,0.5675053359395897,11.09,16.01056687594525,54.4443254272337,17.994375700714,27.5612988720523,19.642863658961133,2.89752995967865,1.18305236461286,0.5153538493322452,0.0609128570671868,5.465,22.615910856689275,57.678779904431515,32.10419693190285,730.9281483367554,20.687159083594096,94.2771072387695,0.348414425,24.80129212875532,60.699,9783871,41.2936637608129,4.67412618818634,292.1456887879539,16.431,11883,62.86589330949188,7.992
82497bba-1e42-11e4-b4cd-db5882bf8def,1970-05-28,0,LKA,"Senanayake, Dudley",1965-03-25,1970-05-28,1965,1970,5.174537987679671,0,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,4,62.425258,23,0.234,0.43,0.481,2,1,1,1,3,3,1,2,1,1,1,0,1,0,0.912613647133179,3.5,2,3.4,1,1,0,8,22,8,1.9544072,2613844482,0,0,0.43815000000000004,0.504,20.4,0.137,0.615,0.477,0.645,64.4,78.71232405220765,2.060143606451658,12.91660022324988,62710,30.631,0.2518248584665676,7.587,16.01056687594525,54.4443254272337,17.994375700714,27.5612988720523,19.642863658961133,2.89752995967865,0.9166422716627628,-0.0130635245901639,0.0609128570671868,4.361,22.615910856689275,57.678779904431515,28.767768841481267,790.7999591645547,24.181263032786887,102.650672912598,0.348414425,24.80129212875532,65.267,12388769,39.9423865276687,4.10176346011456,197.5565141125817,17.598,11883,54.054449648711945,7.992
823a9ad3-1e42-11e4-b4cd-db5882bf8def,2002-05-25,1,LSO,Mosisili,1998-05-29,2012-06-08,1998,2012,14.028747433264886,0,0,0,0,0,0,0,0,0,0,0,0,Lesotho,2,45.628511,1,0.01,0.644,0.5575,2,1,1,1,2,3,2,2,2,2,7,2,2,1,1.3147856126151,3,2,2.77818810072588,3,1,1,4,9,8,2.1221366,388679066.319247,0,0,0.5513,0.449,8.6,0.578,0.728,0.38,0.499,3.4,75.03174176181894,0.6898849204712305,9.881422924901186,30360,29.501,0.1935886948607633,18.368,100,43.5372406415372,25.2501216881502,31.2126376703126,43.314645238693906,10.1004495620728,2.5163929527429003,3.659717448594521,0.14595174066455335,3.677,1.137022397891963,56.65302916965624,6.395312832705715,758.9471560481326,38.70013562959068,118.3701171875,1.08394,47.43533712558358,45.595,1997534,38.3657145174286,4.50180184712797,65.79492753623188,20.597,5,69.0950161313738,16.045
